R-PEAK INDEX, TIME, AMPLITUDE
1206232,12062.32,292
1206332,12063.32,260
1206435,12064.35,379
1206548,12065.48,287
1206650,12066.5,271
1206759,12067.59,356
1206867,12068.67,263
1206962,12069.62,306
1207062,12070.62,362
1207153,12071.53,264
1207236,12072.36,321
1207318,12073.18,388
1207403,12074.03,251
1207489,12074.89,266
1207574,12075.74,349
1207657,12076.57,263
1207740,12077.4,302
1207823,12078.23,362
1207907,12079.07,258
1207991,12079.91,285
1208092,12080.92,343
1208191,12081.91,253
1208294,12082.94,378
1208403,12084.03,273
1208509,12085.09,319
1208621,12086.21,286
1208726,12087.26,259
1208830,12088.3,325
1208943,12089.43,244
1209047,12090.47,254
1209150,12091.5,360
1209255,12092.55,277
1209355,12093.55,244
1209458,12094.58,365
1209568,12095.68,269
1209672,12096.72,244
1209783,12097.83,352
1209897,12098.97,291
1210003,12100.03,266
1210119,12101.19,333
1210233,12102.33,227
1210346,12103.46,266
1210465,12104.65,345
1210576,12105.76,259
1210689,12106.89,321
1210802,12108.02,306
1210914,12109.14,228
1211031,12110.31,376
1211150,12111.5,306
1211260,12112.6,225
1211359,12113.59,374
1211448,12114.48,269
1211531,12115.31,329
1211613,12116.13,396
1211707,12117.07,262
1211824,12118.24,233
1211926,12119.26,357
1212023,12120.23,279
1212115,12121.15,305
1212209,12122.09,382
1212305,12123.05,252
1212399,12123.99,364
1212496,12124.96,302
1212594,12125.94,263
1212701,12127.01,324
1212805,12128.05,270
1212910,12129.1,315
1213020,12130.2,261
1213121,12131.21,267
1213229,12132.29,306
1213336,12133.36,268
1213434,12134.34,286
1213538,12135.38,355
1213643,12136.43,239
1213744,12137.44,309
1213849,12138.49,354
1213961,12139.61,242
1214070,12140.7,306
1214178,12141.78,310
1214285,12142.85,312
1214387,12143.87,273
1214475,12144.75,306
1214560,12145.6,372
1214650,12146.5,278
1214738,12147.38,267
1214831,12148.31,350
1214932,12149.32,301
1215025,12150.25,245
1215111,12151.11,280
1215197,12151.97,363
1215285,12152.85,233
1215376,12153.76,278
1215483,12154.83,383
1215595,12155.95,218
1215708,12157.08,372
1215825,12158.25,283
1215938,12159.38,341
1216058,12160.58,323
1216178,12161.78,259
1216293,12162.93,310
1216408,12164.08,347
1216516,12165.16,242
1216619,12166.19,303
1216728,12167.28,348
1216840,12168.4,235
1216945,12169.45,242
1217057,12170.57,347
1217173,12171.73,220
1217286,12172.86,318
1217402,12174.02,280
1217522,12175.22,328
1217639,12176.39,259
1217748,12177.48,247
1217870,12178.7,336
1217996,12179.96,218
1218121,12181.21,286
1218244,12182.44,234
1218374,12183.74,329
1218509,12185.09,300
1218649,12186.49,288
1218785,12187.85,266
1218923,12189.23,259
1219067,12190.67,260
1219206,12192.06,249
1219342,12193.42,259
1219473,12194.73,296
1219624,12196.24,274
1219780,12197.8,288
1219922,12199.22,312
1220028,12200.28,395
1220122,12201.22,269
1220204,12202.04,294
1220282,12202.82,421
1220359,12203.59,320
1220448,12204.48,277
1220524,12205.24,263
1220598,12205.98,332
1220670,12206.7,412
1220787,12207.87,385
1220894,12208.94,359
1221001,12210.01,323
1221108,12211.08,317
1221213,12212.13,325
1221317,12213.17,322
1221420,12214.2,299
1221517,12215.17,308
1221611,12216.11,304
1221704,12217.04,307
1221796,12217.96,298
1221887,12218.87,276
1221974,12219.74,244
1222057,12220.57,256
1222142,12221.42,280
1222233,12222.33,320
1222343,12223.43,269
1222451,12224.51,243
1222560,12225.6,302
1222668,12226.68,288
1222777,12227.77,294
1222891,12228.91,295
1223004,12230.04,277
1223122,12231.22,282
1223235,12232.35,266
1223352,12233.52,288
1223465,12234.65,288
1223582,12235.82,289
1223697,12236.97,264
1223817,12238.17,290
1223931,12239.31,253
1224046,12240.46,278
1224163,12241.63,315
1224275,12242.75,282
1224397,12243.97,311
1224513,12245.13,259
1224628,12246.28,272
1224748,12247.48,268
1224865,12248.65,238
1224997,12249.97,344
1225120,12251.2,269
1225244,12252.44,304
1225366,12253.66,241
1225491,12254.91,287
1225609,12256.09,237
1225730,12257.3,322
1225855,12258.55,264
1225992,12259.92,289
1226122,12261.22,251
1226254,12262.54,290
1226374,12263.74,272
1226506,12265.06,330
1226629,12266.29,279
1226770,12267.7,335
1226900,12269.0,264
1227031,12270.31,272
1227164,12271.64,233
1227286,12272.86,272
1227434,12274.34,277
1227571,12275.71,233
1227716,12277.16,291
1227849,12278.49,252
1227983,12279.83,271
1228111,12281.11,262
1228245,12282.45,269
1228377,12283.77,281
1228516,12285.16,230
1228660,12286.6,271
1228791,12287.91,264
1228927,12289.27,290
1229039,12290.39,266
1229128,12291.28,301
1229204,12292.04,305
1229276,12292.76,228
1229345,12293.45,267
1229411,12294.11,365
1229477,12294.77,380
1229546,12295.46,331
1229616,12296.16,328
1229686,12296.86,308
1229753,12297.53,292
1229820,12298.2,291
1229886,12298.86,267
1229952,12299.52,224
1230015,12300.15,221
1230077,12300.77,232
1230140,12301.4,304
1230203,12302.03,309
1230271,12302.71,288
1230341,12303.41,289
1230410,12304.1,285
1230479,12304.79,270
1230550,12305.5,284
1230621,12306.21,282
1230693,12306.93,283
1230766,12307.66,283
1230841,12308.41,255
1230917,12309.17,214
1230989,12309.89,221
1231061,12310.61,236
1231134,12311.34,249
1231211,12312.11,218
1231303,12313.03,215
1231398,12313.98,334
1231514,12315.14,280
1231621,12316.21,241
1231732,12317.32,329
1231840,12318.4,271
1231949,12319.49,248
1232063,12320.63,306
1232175,12321.75,241
1232292,12322.92,293
1232406,12324.06,266
1232527,12325.27,272
1232643,12326.43,290
1232765,12327.65,331
1232885,12328.85,264
1233013,12330.13,318
1233137,12331.37,300
1233267,12332.67,285
1233388,12333.88,268
1233517,12335.17,281
1233646,12336.46,266
1233776,12337.76,257
1233906,12339.06,211
1234032,12340.32,294
1234159,12341.59,266
1234282,12342.82,350
1234408,12344.08,262
1234538,12345.38,345
1234680,12346.8,270
1234808,12348.08,287
1234952,12349.52,313
1235084,12350.84,249
1235218,12352.18,310
1235332,12353.32,273
1235425,12354.25,293
1235510,12355.1,358
1235586,12355.86,220
1235661,12356.61,258
1235732,12357.32,352
1235801,12358.01,375
1235873,12358.73,347
1235945,12359.45,321
1236016,12360.16,310
1236085,12360.85,289
1236155,12361.55,286
1236223,12362.23,221
1236291,12362.91,248
1236357,12363.57,198
1236422,12364.22,264
1236488,12364.88,290
1236558,12365.58,301
1236672,12366.72,309
1236786,12367.86,266
1236904,12369.04,275
1237023,12370.23,320
1237133,12371.33,265
1237248,12372.48,315
1237366,12373.66,255
1237482,12374.82,287
1237598,12375.98,313
1237715,12377.15,268
1237833,12378.33,325
1237955,12379.55,288
1238076,12380.76,273
1238196,12381.96,293
1238312,12383.12,272
1238434,12384.34,309
1238554,12385.54,273
1238675,12386.75,282
1238790,12387.9,256
1238907,12389.07,299
1239022,12390.22,266
1239140,12391.4,259
1239260,12392.6,290
1239381,12393.81,282
1239507,12395.07,321
1239628,12396.28,282
1239746,12397.46,320
1239870,12398.7,238
1239989,12399.89,285
1240111,12401.11,231
1240226,12402.26,329
1240347,12403.47,214
1240463,12404.63,268
1240585,12405.85,295
1240707,12407.07,270
1240827,12408.27,238
1240951,12409.51,264
1241078,12410.78,338
1241208,12412.08,238
1241337,12413.37,334
1241470,12414.7,241
1241596,12415.96,318
1241721,12417.21,238
1241841,12418.41,308
1241965,12419.65,286
1242085,12420.85,276
1242211,12422.11,307
1242328,12423.28,217
1242449,12424.49,272
1242572,12425.72,259
1242690,12426.9,330
1242803,12428.03,240
1242909,12429.09,261
1243027,12430.27,278
1243141,12431.41,257
1243255,12432.55,256
1243372,12433.72,297
1243485,12434.85,229
1243606,12436.06,269
1243717,12437.17,241
1243826,12438.26,303
1243931,12439.31,260
1244028,12440.28,234
1244130,12441.3,285
1244238,12442.38,280
1244340,12443.4,290
1244454,12444.54,278
1244566,12445.66,225
1244672,12446.72,317
1244771,12447.71,289
1244869,12448.69,227
1244955,12449.55,274
1245035,12450.35,277
1245109,12451.09,331
1245181,12451.81,333
1245259,12452.59,310
1245335,12453.35,216
1245407,12454.07,234
1245478,12454.78,375
1245549,12455.49,327
1245639,12456.39,326
1245735,12457.35,297
1245828,12458.28,286
1245918,12459.18,284
1246007,12460.07,257
1246094,12460.94,248
1246177,12461.77,252
1246257,12462.57,224
1246338,12463.38,309
1246420,12464.2,255
1246507,12465.07,234
1246597,12465.97,232
1246684,12466.84,255
1246773,12467.73,283
1246867,12468.67,259
1246957,12469.57,260
1247048,12470.48,298
1247146,12471.46,283
1247247,12472.47,241
1247344,12473.44,247
1247444,12474.44,335
1247549,12475.49,269
1247648,12476.48,238
1247757,12477.57,310
1247874,12478.74,282
1247992,12479.92,270
1248111,12481.11,264
1248230,12482.3,255
1248348,12483.48,221
1248462,12484.62,275
1248583,12485.83,239
1248705,12487.05,279
1248829,12488.29,263
1248957,12489.57,279
1249086,12490.86,269
1249217,12492.17,295
1249345,12493.45,227
1249483,12494.83,281
1249623,12496.23,256
1249753,12497.53,252
1249886,12498.86,308
1250018,12500.18,225
1250137,12501.37,322
1250230,12502.3,319
1250312,12503.12,380
1250387,12503.87,292
1250456,12504.56,275
1250521,12505.21,240
1250585,12505.85,318
1250649,12506.49,343
1250721,12507.21,367
1250838,12508.38,358
1250949,12509.49,320
1251051,12510.51,301
1251148,12511.48,302
1251243,12512.43,303
1251340,12513.4,293
1251436,12514.36,293
1251536,12515.36,294
1251635,12516.35,294
1251732,12517.32,305
1251830,12518.3,304
1251929,12519.29,302
1252027,12520.27,293
1252124,12521.24,295
1252220,12522.2,281
1252316,12523.16,287
1252408,12524.08,260
1252502,12525.02,220
1252586,12525.86,237
1252669,12526.69,274
1252752,12527.52,275
1252860,12528.6,295
1252970,12529.7,280
1253077,12530.77,266
1253193,12531.93,223
1253311,12533.11,300
1253432,12534.32,232
1253552,12535.52,277
1253670,12536.7,232
1253796,12537.96,288
1253922,12539.22,268
1254045,12540.45,307
1254170,12541.7,231
1254290,12542.9,266
1254420,12544.2,308
1254551,12545.51,281
1254685,12546.85,238
1254817,12548.17,267
1254947,12549.47,267
1255072,12550.72,279
1255196,12551.96,329
1255326,12553.26,273
1255454,12554.54,277
1255587,12555.87,259
1255725,12557.25,278
1255864,12558.64,247
1256006,12560.06,337
1256148,12561.48,270
1256294,12562.94,327
1256441,12564.41,258
1256590,12565.9,306
1256745,12567.45,298
1256887,12568.87,281
1257028,12570.28,265
1257183,12571.83,319
1257326,12573.26,267
1257482,12574.82,273
1257625,12576.25,251
1257751,12577.51,306
1257848,12578.48,277
1257927,12579.27,290
1257999,12579.99,381
1258070,12580.7,335
1258151,12581.51,270
1258224,12582.24,293
1258290,12582.9,227
1258354,12583.54,241
1258418,12584.18,363
1258482,12584.82,333
1258555,12585.55,333
1258662,12586.62,354
1258759,12587.59,306
1258850,12588.5,287
1258934,12589.34,293
1259016,12590.16,299
1259095,12590.95,296
1259175,12591.75,296
1259255,12592.55,301
1259337,12593.37,302
1259420,12594.2,305
1259504,12595.04,296
1259589,12595.89,300
1259675,12596.75,298
1259763,12597.63,286
1259849,12598.49,296
1259935,12599.35,294
1260021,12600.21,283
1260107,12601.07,305
1260196,12601.96,304
1260283,12602.83,293
1260366,12603.66,295
1260451,12604.51,299
1260533,12605.33,269
1260612,12606.12,256
1260686,12606.86,215
1260759,12607.59,252
1260830,12608.3,285
1260900,12609.0,284
1260985,12609.85,271
1261068,12610.68,265
1261151,12611.51,319
1261233,12612.33,287
1261350,12613.5,297
1261460,12614.6,253
1261564,12615.64,253
1261670,12616.7,297
1261775,12617.75,282
1261876,12618.76,286
1261982,12619.82,296
1262091,12620.91,258
1262196,12621.96,249
1262308,12623.08,321
1262423,12624.23,285
1262534,12625.34,311
1262656,12626.56,349
1262769,12627.69,238
1262876,12628.76,331
1262971,12629.71,242
1263056,12630.56,305
1263137,12631.37,353
1263222,12632.22,332
1263339,12633.39,240
1263435,12634.35,312
1263516,12635.16,264
1263595,12635.95,342
1263676,12636.76,413
1263804,12638.04,427
1263924,12639.24,321
1264033,12640.33,213
1264142,12641.42,368
1264247,12642.47,274
1264348,12643.48,223
1264452,12644.52,344
1264559,12645.59,255
1264663,12646.63,285
1264768,12647.68,245
1264875,12648.75,292
1264987,12649.87,309
1265097,12650.97,256
1265201,12652.01,273
1265311,12653.11,348
1265416,12654.16,253
1265522,12655.22,306
1265629,12656.29,325
1265740,12657.4,261
1265852,12658.52,322
1265970,12659.7,288
1266088,12660.88,237
1266202,12662.02,258
1266321,12663.21,292
1266444,12664.44,264
1266569,12665.69,249
1266696,12666.96,247
1266824,12668.24,303
1266957,12669.57,255
1267093,12670.93,307
1267229,12672.29,290
1267364,12673.64,274
1267497,12674.97,317
1267637,12676.37,301
1267771,12677.71,244
1267901,12679.01,333
1268034,12680.34,266
1268165,12681.65,315
1268301,12683.01,271
1268438,12684.38,259
1268587,12685.87,316
1268728,12687.28,260
1268869,12688.69,301
1269004,12690.04,243
1269138,12691.38,229
1269240,12692.4,294
1269329,12693.29,390
1269411,12694.11,322
1269491,12694.91,276
1269565,12695.65,283
1269634,12696.34,356
1269705,12697.05,384
1269782,12697.82,360
1269867,12698.67,326
1269949,12699.49,319
1270025,12700.25,305
1270099,12700.99,308
1270173,12701.73,308
1270248,12702.48,308
1270322,12703.22,303
1270395,12703.95,300
1270470,12704.7,297
1270546,12705.46,301
1270623,12706.23,306
1270701,12707.01,294
1270783,12707.83,300
1270867,12708.67,309
1270954,12709.54,304
1271044,12710.44,300
1271138,12711.38,301
1271232,12712.32,303
1271325,12713.25,310
1271419,12714.19,310
1271515,12715.15,305
1271611,12716.11,303
1271705,12717.05,311
1271797,12717.97,316
1271888,12718.88,311
1271980,12719.8,315
1272070,12720.7,303
1272159,12721.59,301
1272245,12722.45,320
1272331,12723.31,312
1272416,12724.16,306
1272499,12724.99,283
1272577,12725.77,262
1272650,12726.5,214
1272722,12727.22,231
1272791,12727.91,262
1272859,12728.59,286
1272970,12729.7,292
1273068,12730.68,267
1273159,12731.59,255
1273256,12732.56,334
1273364,12733.64,286
1273467,12734.67,329
1273576,12735.76,278
1273679,12736.79,242
1273785,12737.85,278
1273889,12738.89,257
1273993,12739.93,296
1274099,12740.99,267
1274205,12742.05,270
1274310,12743.1,225
1274413,12744.13,261
1274521,12745.21,290
1274630,12746.3,299
1274739,12747.39,218
1274844,12748.44,277
1274954,12749.54,259
1275065,12750.65,267
1275176,12751.76,305
1275297,12752.97,242
1275417,12754.17,348
1275540,12755.4,289
1275665,12756.65,331
1275790,12757.9,284
1275901,12759.01,357
1275994,12759.94,282
1276078,12760.78,328
1276159,12761.59,392
1276255,12762.55,298
1276339,12763.39,286
1276421,12764.21,369
1276502,12765.02,416
1276585,12765.85,387
1276667,12766.67,335
1276749,12767.49,262
1276827,12768.27,267
1276902,12769.02,221
1276974,12769.74,265
1277044,12770.44,256
1277112,12771.12,275
1277180,12771.8,289
1277258,12772.58,285
1277381,12773.81,356
1277496,12774.96,376
1277613,12776.13,284
1277729,12777.29,272
1277846,12778.46,290
1277961,12779.61,316
1278070,12780.7,260
1278171,12781.71,253
1278275,12782.75,331
1278379,12783.79,264
1278475,12784.75,265
1278572,12785.72,311
1278680,12786.8,289
1278784,12787.84,263
1278880,12788.8,272
1278985,12789.85,325
1279092,12790.92,233
1279190,12791.9,271
1279290,12792.9,363
1279395,12793.95,311
1279490,12794.9,237
1279589,12795.89,314
1279697,12796.97,234
1279794,12797.94,301
1279900,12799.0,347
1280014,12800.14,260
1280113,12801.13,332
1280217,12802.17,332
1280316,12803.16,211
1280403,12804.03,250
1280487,12804.87,344
1280572,12805.72,281
1280657,12806.57,262
1280741,12807.41,376
1280823,12808.23,335
1280909,12809.09,201
1280999,12809.99,338
1281084,12810.84,230
1281175,12811.75,263
1281284,12812.84,297
1281382,12813.82,265
1281487,12814.87,346
1281596,12815.96,250
1281698,12816.98,340
1281802,12818.02,234
1281907,12819.07,314
1282020,12820.2,246
1282137,12821.37,337
1282250,12822.5,273
1282362,12823.62,337
1282474,12824.74,280
1282579,12825.79,266
1282687,12826.87,277
1282798,12827.98,256
1282902,12829.02,314
1283016,12830.16,325
1283119,12831.19,270
1283222,12832.22,329
1283322,12833.22,236
1283420,12834.2,326
1283523,12835.23,307
1283624,12836.24,240
1283729,12837.29,337
1283836,12838.36,273
1283935,12839.35,261
1284040,12840.4,374
1284146,12841.46,213
1284245,12842.45,329
1284380,12843.8,350
1284509,12845.09,260
1284646,12846.46,350
1284773,12847.73,266
1284907,12849.07,304
1285031,12850.31,222
1285157,12851.57,332
1285277,12852.77,215
1285395,12853.95,293
1285512,12855.12,304
1285624,12856.24,210
1285739,12857.39,308
1285845,12858.45,226
1285943,12859.43,264
1286029,12860.29,349
1286107,12861.07,288
1286182,12861.82,266
1286255,12862.55,311
1286325,12863.25,353
1286399,12863.99,360
1286400,12864.0,116
1286473,12864.73,339
1286548,12865.48,322
1286620,12866.2,306
1286690,12866.9,305
1286759,12867.59,299
1286828,12868.28,293
1286898,12868.98,297
1286970,12869.7,296
1287044,12870.44,295
1287122,12871.22,292
1287200,12872.0,304
1287282,12872.82,298
1287365,12873.65,305
1287452,12874.52,301
1287541,12875.41,292
1287633,12876.33,310
1287726,12877.26,312
1287816,12878.16,291
1287908,12879.08,289
1287999,12879.99,300
1288091,12880.91,293
1288180,12881.8,317
1288272,12882.72,314
1288364,12883.64,316
1288456,12884.56,310
1288548,12885.48,297
1288639,12886.39,302
1288727,12887.27,311
1288813,12888.13,310
1288899,12888.99,319
1288984,12889.84,305
1289067,12890.67,314
1289148,12891.48,304
1289228,12892.28,308
1289307,12893.07,276
1289382,12893.82,204
1289455,12894.55,261
1289527,12895.27,317
1289602,12896.02,304
1289695,12896.95,254
1289778,12897.78,213
1289857,12898.57,246
1289937,12899.37,273
1290018,12900.18,304
1290107,12901.07,226
1290193,12901.93,264
1290284,12902.84,332
1290395,12903.95,243
1290494,12904.94,248
1290596,12905.96,306
1290699,12906.99,220
1290799,12907.99,298
1290904,12909.04,254
1291005,12910.05,253
1291108,12911.08,316
1291213,12912.13,278
1291313,12913.13,242
1291418,12914.18,311
1291520,12915.2,237
1291617,12916.17,280
1291721,12917.21,338
1291824,12918.24,264
1291916,12919.16,263
1292007,12920.07,268
1292114,12921.14,260
1292229,12922.29,306
1292350,12923.5,228
1292458,12924.58,212
1292569,12925.69,363
1292683,12926.83,225
1292785,12927.85,311
1292881,12928.81,287
1292966,12929.66,298
1293051,12930.51,353
1293133,12931.33,292
1293212,12932.12,312
1293291,12932.91,362
1293355,12933.55,374
1293455,12934.55,267
1293531,12935.31,270
1293606,12936.06,298
1293680,12936.8,366
1293791,12937.91,392
1293907,12939.07,348
1294021,12940.21,320
1294128,12941.28,295
1294232,12942.32,305
1294335,12943.35,301
1294437,12944.37,289
1294540,12945.4,309
1294642,12946.42,307
1294740,12947.4,317
1294835,12948.35,297
1294927,12949.27,310
1295018,12950.18,302
1295106,12951.06,313
1295192,12951.92,305
1295280,12952.8,305
1295366,12953.66,304
1295452,12954.52,313
1295537,12955.37,307
1295623,12956.23,309
1295710,12957.1,308
1295796,12957.96,286
1295882,12958.82,308
1295969,12959.69,315
1296056,12960.56,303
1296150,12961.5,303
1296242,12962.42,315
1296332,12963.32,310
1296423,12964.23,300
1296511,12965.11,262
1296594,12965.94,237
1296674,12966.74,265
1296753,12967.53,269
1296833,12968.33,298
1296922,12969.22,301
1297011,12970.11,226
1297101,12971.01,286
1297196,12971.96,292
1297292,12972.92,256
1297383,12973.83,256
1297475,12974.75,325
1297573,12975.73,307
1297670,12976.7,253
1297768,12977.68,301
1297873,12978.73,236
1297977,12979.77,236
1298087,12980.87,336
1298197,12981.97,263
1298304,12983.04,279
1298419,12984.19,303
1298538,12985.38,285
1298657,12986.57,301
1298787,12987.87,264
1298914,12989.14,339
1299039,12990.39,250
1299165,12991.65,296
1299299,12992.99,277
1299435,12994.35,253
1299573,12995.73,302
1299713,12997.13,272
1299852,12998.52,251
1299999,12999.99,340
1300142,13001.42,258
1300294,13002.94,314
1300446,13004.46,284
1300596,13005.96,294
1300747,13007.47,328
1300895,13008.95,259
1301033,13010.33,319
1301175,13011.75,271
1301299,13012.99,283
1301394,13013.94,302
1301477,13014.77,361
1301553,13015.53,297
1301627,13016.27,275
1301695,13016.95,306
1301763,13017.63,388
1301835,13018.35,373
1301947,13019.47,388
1302044,13020.44,331
1302132,13021.32,278
1302211,13022.11,264
1302284,13022.84,234
1302353,13023.53,260
1302420,13024.2,249
1302485,13024.85,267
1302553,13025.53,308
1302658,13026.58,348
1302755,13027.55,288
1302850,13028.5,230
1302938,13029.38,237
1303022,13030.22,271
1303105,13031.05,286
1303184,13031.84,269
1303262,13032.62,267
1303338,13033.38,238
1303418,13034.18,310
1303512,13035.12,330
1303617,13036.17,327
1303721,13037.21,290
1303820,13038.2,276
1303924,13039.24,322
1304036,13040.36,291
1304139,13041.39,271
1304242,13042.42,333
1304345,13043.45,312
1304447,13044.47,269
1304543,13045.43,264
1304643,13046.43,352
1304750,13047.5,257
1304847,13048.47,267
1304951,13049.51,328
1305064,13050.64,272
1305169,13051.69,232
1305273,13052.73,333
1305383,13053.83,297
1305486,13054.86,237
1305594,13055.94,311
1305700,13057.0,289
1305800,13058.0,281
1305897,13058.97,283
1305987,13059.87,282
1306072,13060.72,315
1306155,13061.55,357
1306247,13062.47,346
1306344,13063.44,234
1306430,13064.3,270
1306517,13065.17,385
1306638,13066.38,427
1306753,13067.53,291
1306858,13068.58,264
1306959,13069.59,306
1307066,13070.66,261
1307163,13071.63,264
1307260,13072.6,327
1307372,13073.72,329
1307484,13074.84,278
1307588,13075.88,319
1307694,13076.94,317
1307803,13078.03,268
1307913,13079.13,337
1308025,13080.25,256
1308139,13081.39,323
1308254,13082.54,260
1308363,13083.63,253
1308476,13084.76,350
1308590,13085.9,275
1308700,13087.0,239
1308813,13088.13,311
1308926,13089.26,274
1309036,13090.36,312
1309143,13091.43,262
1309251,13092.51,313
1309357,13093.57,255
1309460,13094.6,273
1309569,13095.69,346
1309684,13096.84,245
1309800,13098.0,294
1309923,13099.23,291
1310047,13100.47,318
1310163,13101.63,247
1310270,13102.7,243
1310383,13103.83,351
1310502,13105.02,244
1310615,13106.15,317
1310732,13107.32,305
1310843,13108.43,345
1310966,13109.66,356
1311091,13110.91,250
1311214,13112.14,356
1311336,13113.36,234
1311459,13114.59,352
1311579,13115.79,230
1311696,13116.96,305
1311818,13118.18,311
1311937,13119.37,231
1312057,13120.57,298
1312173,13121.73,235
1312279,13122.79,288
1312377,13123.77,244
1312463,13124.63,291
1312545,13125.45,360
1312625,13126.25,328
1312705,13127.05,265
1312783,13127.83,282
1312860,13128.6,364
1312940,13129.4,383
1313033,13130.33,350
1313123,13131.23,331
1313215,13132.15,321
1313309,13133.09,314
1313403,13134.03,313
1313499,13134.99,306
1313596,13135.96,315
1313691,13136.91,313
1313787,13137.87,316
1313883,13138.83,304
1313976,13139.76,290
1314066,13140.66,310
1314157,13141.57,315
1314249,13142.49,311
1314338,13143.38,312
1314427,13144.27,297
1314516,13145.16,310
1314604,13146.04,302
1314694,13146.94,310
1314781,13147.81,312
1314869,13148.69,312
1314956,13149.56,301
1315040,13150.4,299
1315125,13151.25,261
1315206,13152.06,214
1315284,13152.84,244
1315360,13153.6,258
1315436,13154.36,318
1315512,13155.12,269
1315594,13155.94,235
1315676,13156.76,259
1315760,13157.6,300
1315857,13158.57,264
1315953,13159.53,250
1316058,13160.58,299
1316164,13161.64,279
1316262,13162.62,301
1316365,13163.65,272
1316462,13164.62,225
1316557,13165.57,239
1316655,13166.55,310
1316756,13167.56,277
1316853,13168.53,250
1316953,13169.53,349
1317060,13170.6,245
1317171,13171.71,273
1317292,13172.92,227
1317416,13174.16,320
1317543,13175.43,227
1317671,13176.71,279
1317796,13177.96,259
1317923,13179.23,243
1318051,13180.51,297
1318182,13181.82,263
1318314,13183.14,318
1318451,13184.51,277
1318595,13185.95,292
1318731,13187.31,282
1318869,13188.69,283
1319010,13190.1,315
1319150,13191.5,276
1319304,13193.04,292
1319447,13194.47,311
1319595,13195.95,234
1319745,13197.45,286
1319894,13198.94,300
1320054,13200.54,285
1320224,13202.24,321
1320371,13203.71,229
1320498,13204.98,259
1320593,13205.93,286
1320672,13206.72,380
1320747,13207.47,353
1320820,13208.2,256
1320889,13208.89,235
1320955,13209.55,287
1321019,13210.19,364
1321088,13210.88,377
1321194,13211.94,378
1321291,13212.91,343
1321383,13213.83,320
1321471,13214.71,310
1321557,13215.57,305
1321641,13216.41,295
1321725,13217.25,310
1321809,13218.09,302
1321893,13218.93,306
1321975,13219.75,299
1322054,13220.54,271
1322131,13221.31,252
1322205,13222.05,244
1322276,13222.76,219
1322346,13223.46,251
1322415,13224.15,218
1322485,13224.85,262
1322554,13225.54,248
1322626,13226.26,272
1322718,13227.18,326
1322824,13228.24,294
1322923,13229.23,273
1323012,13230.12,263
1323100,13231.0,323
1323194,13231.94,289
1323308,13233.08,246
1323413,13234.13,270
1323526,13235.26,304
1323640,13236.4,294
1323750,13237.5,310
1323858,13238.58,314
1323972,13239.72,320
1324081,13240.81,242
1324189,13241.89,323
1324300,13243.0,336
1324415,13244.15,291
1324524,13245.24,265
1324634,13246.34,355
1324749,13247.49,302
1324861,13248.61,315
1324979,13249.79,358
1325090,13250.9,246
1325194,13251.94,266
1325299,13252.99,320
1325414,13254.14,292
1325526,13255.26,318
1325636,13256.36,289
1325735,13257.35,278
1325846,13258.46,335
1325958,13259.58,271
1326058,13260.58,378
1326148,13261.48,319
1326231,13262.31,350
1326314,13263.14,362
1326423,13264.23,311
1326512,13265.12,264
1326597,13265.97,350
1326679,13266.79,400
1326744,13267.44,391
1326864,13268.64,363
1326955,13269.55,304
1327041,13270.41,293
1327122,13271.22,248
1327201,13272.01,250
1327275,13272.75,214
1327348,13273.48,275
1327417,13274.17,232
1327485,13274.85,251
1327553,13275.53,290
1327632,13276.32,293
1327751,13277.51,293
1327868,13278.68,318
1327983,13279.83,282
1328098,13280.98,312
1328209,13282.09,264
1328323,13283.23,258
1328433,13284.33,271
1328539,13285.39,271
1328647,13286.47,245
1328755,13287.55,276
1328867,13288.67,303
1328973,13289.73,253
1329071,13290.71,291
1329174,13291.74,323
1329275,13292.75,230
1329369,13293.69,266
1329462,13294.62,303
1329565,13295.65,242
1329663,13296.63,248
1329770,13297.7,348
1329874,13298.74,272
1329968,13299.68,259
1330054,13300.54,364
1330185,13301.85,385
1330299,13302.99,264
1330405,13304.05,316
1330501,13305.01,246
1330594,13305.94,292
1330690,13306.9,349
1330789,13307.89,245
1330885,13308.85,290
1330990,13309.9,347
1331100,13311.0,279
1331210,13312.1,344
1331320,13313.2,289
1331425,13314.25,251
1331530,13315.3,348
1331642,13316.42,295
1331750,13317.5,258
1331857,13318.57,335
1331967,13319.67,282
1332066,13320.66,240
1332167,13321.67,367
1332272,13322.72,223
1332373,13323.73,313
1332489,13324.89,361
1332604,13326.04,261
1332708,13327.08,329
1332816,13328.16,358
1332935,13329.35,249
1333060,13330.6,243
1333195,13331.95,267
1333321,13333.21,222
1333441,13334.41,327
1333537,13335.37,228
1333624,13336.24,331
1333706,13337.06,297
1333787,13337.87,245
1333866,13338.66,303
1333945,13339.45,405
1334033,13340.33,347
1334123,13341.23,346
1334214,13342.14,307
1334299,13342.99,245
1334383,13343.83,247
1334461,13344.61,224
1334540,13345.4,271
1334618,13346.18,342
1334707,13347.07,371
1334831,13348.31,359
1334948,13349.48,317
1335062,13350.62,259
1335168,13351.68,236
1335267,13352.67,264
1335362,13353.62,282
1335459,13354.59,313
1335563,13355.63,274
1335668,13356.68,242
1335769,13357.69,254
1335867,13358.67,257
1335967,13359.67,293
