R-PEAK INDEX, TIME, AMPLITUDE
1049539,10495.39,115
1049610,10496.1,79
1049681,10496.81,82
1049753,10497.53,64
1049826,10498.26,135
1049898,10498.98,112
1049968,10499.68,95
1050040,10500.4,100
1050111,10501.11,127
1050181,10501.81,121
1050250,10502.5,130
1050319,10503.19,71
1050388,10503.88,107
1050457,10504.57,106
1050594,10505.94,103
1050663,10506.63,131
1050732,10507.32,64
1050870,10508.7,119
1050940,10509.4,113
1051008,10510.08,57
1051148,10511.48,127
1051218,10512.18,107
1051287,10512.87,115
1051426,10514.26,67
1051495,10514.95,104
1051564,10515.64,103
1051633,10516.33,123
1051702,10517.02,67
1051772,10517.72,103
1051840,10518.4,57
1051910,10519.1,91
1051980,10519.8,97
1052049,10520.49,94
1052118,10521.18,86
1052187,10521.87,107
1052256,10522.56,104
1052326,10523.26,69
1052394,10523.94,70
1052464,10524.64,107
1052534,10525.34,111
1052603,10526.03,81
1052672,10526.72,111
1052741,10527.41,112
1052811,10528.11,112
1052880,10528.8,105
1053018,10530.18,106
1053088,10530.88,60
1053157,10531.57,80
1053226,10532.26,92
1053363,10533.63,125
1053431,10534.31,95
1053499,10534.99,109
1053566,10535.66,84
1053634,10536.34,123
1053701,10537.01,118
1053769,10537.69,118
1053836,10538.36,54
1053904,10539.04,84
1053973,10539.73,97
1054043,10540.43,86
1054113,10541.13,91
1054183,10541.83,114
1054252,10542.52,127
1054320,10543.2,129
1054387,10543.87,95
1054454,10544.54,149
1054520,10545.2,100
1054585,10545.85,111
1054713,10547.13,72
1054777,10547.77,114
1054841,10548.41,124
1054867,10548.67,89
1054898,10548.98,148
1054904,10549.04,256
1054919,10549.19,63
1054945,10549.45,183
1054948,10549.48,181
1054968,10549.68,123
1055030,10550.3,104
1055083,10550.83,61
1055093,10550.93,150
1055111,10551.11,120
1055116,10551.16,68
1055120,10551.2,58
1055125,10551.25,152
1055137,10551.37,115
1055154,10551.54,115
1055168,10551.68,123
1055217,10552.17,138
1055280,10552.8,133
1055342,10553.42,68
1055405,10554.05,110
1055466,10554.66,80
1055527,10555.27,90
1055588,10555.88,134
1055648,10556.48,117
1055708,10557.08,87
1055767,10557.67,133
1055826,10558.26,88
1055884,10558.84,104
1055944,10559.44,122
1056008,10560.08,111
1056081,10560.81,88
1056160,10561.6,115
1056242,10562.42,115
1056322,10563.22,119
1056403,10564.03,123
1056481,10564.81,151
1056557,10565.57,113
1056631,10566.31,91
1056704,10567.04,124
1056775,10567.75,109
1056845,10568.45,130
1056914,10569.14,121
1056984,10569.84,142
1057056,10570.56,122
1057124,10571.24,97
1057191,10571.91,102
1057259,10572.59,94
1057325,10573.25,94
1057391,10573.91,76
1057458,10574.58,143
1057524,10575.24,103
1057589,10575.89,71
1057654,10576.54,111
1057719,10577.19,144
1057783,10577.83,141
1057847,10578.47,143
1057910,10579.1,53
1057972,10579.72,64
1058034,10580.34,59
1058097,10580.97,133
1058158,10581.58,95
1058282,10582.82,73
1058345,10583.45,96
1058407,10584.07,115
1058470,10584.7,86
1058532,10585.32,86
1058595,10585.95,71
1058658,10586.58,93
1058721,10587.21,121
1058784,10587.84,76
1058847,10588.47,62
1058911,10589.11,109
1058974,10589.74,61
1059039,10590.39,90
1059103,10591.03,94
1059169,10591.69,74
1059234,10592.34,65
1059301,10593.01,97
1059368,10593.68,96
1059436,10594.36,106
1059503,10595.03,73
1059572,10595.72,122
1059640,10596.4,97
1059710,10597.1,70
1059778,10597.78,96
1059846,10598.46,113
1059914,10599.14,122
1059981,10599.81,94
1060048,10600.48,120
1060115,10601.15,103
1060181,10601.81,58
1060249,10602.49,108
1060316,10603.16,105
1060382,10603.82,57
1060449,10604.49,52
1060517,10605.17,81
1060585,10605.85,94
1060722,10607.22,89
1060789,10607.89,71
1060856,10608.56,90
1060885,10608.85,49
1060922,10609.22,96
1060988,10609.88,144
1061054,10610.54,98
1061119,10611.19,116
1061184,10611.84,99
1061249,10612.49,105
1061315,10613.15,112
1061342,10613.42,55
1061380,10613.8,112
1061445,10614.45,125
1061510,10615.1,97
1061576,10615.76,112
1061603,10616.03,50
1061640,10616.4,84
1061705,10617.05,95
1061770,10617.7,69
1061835,10618.35,66
1061900,10619.0,97
1061965,10619.65,133
1062030,10620.3,95
1062094,10620.94,68
1062159,10621.59,82
1062225,10622.25,129
1062291,10622.91,127
1062357,10623.57,68
1062424,10624.24,83
1062491,10624.91,73
1062557,10625.57,102
1062624,10626.24,70
1062690,10626.9,97
1062756,10627.56,104
1062822,10628.22,109
1062888,10628.88,112
1062953,10629.53,101
1063018,10630.18,85
1063082,10630.82,107
1063146,10631.46,75
1063210,10632.1,67
1063274,10632.74,79
1063338,10633.38,105
1063402,10634.02,95
1063465,10634.65,97
1063528,10635.28,83
1063592,10635.92,118
1063655,10636.55,93
1063719,10637.19,83
1063784,10637.84,92
1063848,10638.48,94
1063913,10639.13,70
1063980,10639.8,82
1064046,10640.46,93
1064113,10641.13,85
1064181,10641.81,102
1064248,10642.48,58
1064316,10643.16,74
1064385,10643.85,97
1064453,10644.53,95
1064520,10645.2,52
1064588,10645.88,70
1064657,10646.57,94
1064725,10647.25,99
1064792,10647.92,106
1064858,10648.58,89
1064884,10648.84,49
1064923,10649.23,127
1064950,10649.5,49
1064987,10649.87,64
1065053,10650.53,117
1065118,10651.18,136
1065145,10651.45,62
1065182,10651.82,68
1065209,10652.09,52
1065248,10652.48,130
1065314,10653.14,147
1065341,10653.41,64
1065379,10653.79,94
1065406,10654.06,49
1065444,10654.44,85
1065510,10655.1,124
1065576,10655.76,121
1065604,10656.04,48
1065641,10656.41,84
1065706,10657.06,78
1065772,10657.72,140
1065838,10658.38,157
1065903,10659.03,101
1065969,10659.69,137
1066035,10660.35,125
1066101,10661.01,151
1066166,10661.66,104
1066298,10662.98,108
1066363,10663.63,119
1066428,10664.28,99
1066493,10664.93,90
1066559,10665.59,75
1066624,10666.24,97
1066690,10666.9,120
1066757,10667.57,121
1066825,10668.25,88
1066894,10668.94,91
1066966,10669.66,96
1067039,10670.39,84
1067113,10671.13,120
1067187,10671.87,87
1067262,10672.62,77
1067335,10673.35,120
1067408,10674.08,106
1067479,10674.79,93
1067550,10675.5,130
1067619,10676.19,126
1067687,10676.87,81
1067755,10677.55,109
1067820,10678.2,76
1067886,10678.86,119
1067950,10679.5,99
1068014,10680.14,64
1068077,10680.77,109
1068141,10681.41,114
1068168,10681.68,49
1068204,10682.04,64
1068231,10682.31,48
1068271,10682.71,55
1068338,10683.38,116
1068407,10684.07,82
1068436,10684.36,51
1068478,10684.78,97
1068506,10685.06,49
1068550,10685.5,158
1068623,10686.23,115
1068696,10686.96,95
1068725,10687.25,51
1068768,10687.68,125
1068839,10688.39,124
1068911,10689.11,137
1068982,10689.82,103
1069052,10690.52,115
1069121,10691.21,133
1069189,10691.89,129
1069255,10692.55,98
1069321,10693.21,138
1069387,10693.87,136
1069453,10694.53,139
1069518,10695.18,97
1069584,10695.84,121
1069650,10696.5,146
1069717,10697.17,115
1069786,10697.86,105
1069854,10698.54,104
1069923,10699.23,78
1069993,10699.93,104
1070062,10700.62,68
1070131,10701.31,116
1070200,10702.0,74
1070270,10702.7,90
1070340,10703.4,124
1070410,10704.1,73
1070482,10704.82,83
1070553,10705.53,100
1070624,10706.24,91
1070694,10706.94,113
1070764,10707.64,113
1070832,10708.32,126
1070900,10709.0,132
1070967,10709.67,111
1071034,10710.34,130
1071100,10711.0,100
1071166,10711.66,87
1071232,10712.32,126
1071298,10712.98,87
1071364,10713.64,49
1071433,10714.33,86
1071501,10715.01,89
1071529,10715.29,49
1071569,10715.69,94
1071596,10715.96,56
1071637,10716.37,136
1071705,10717.05,124
1071773,10717.73,159
1071840,10718.4,80
1071908,10719.08,131
1071975,10719.75,98
1072043,10720.43,110
1072070,10720.7,51
1072110,10721.1,119
1072139,10721.39,56
1072177,10721.77,100
1072243,10722.43,142
1072310,10723.1,144
1072376,10723.76,72
1072441,10724.41,115
1072506,10725.06,106
1072571,10725.71,143
1072634,10726.34,57
1072698,10726.98,78
1072762,10727.62,100
1072826,10728.26,129
1072889,10728.89,129
1072952,10729.52,135
1073014,10730.14,69
1073077,10730.77,131
1073139,10731.39,88
1073203,10732.03,132
1073267,10732.67,137
1073332,10733.32,82
1073397,10733.97,111
1073462,10734.62,130
1073528,10735.28,130
1073594,10735.94,112
1073659,10736.59,84
1073725,10737.25,130
1073790,10737.9,85
1073856,10738.56,104
1073921,10739.21,114
1073986,10739.86,111
1074051,10740.51,113
1074116,10741.16,110
1074181,10741.81,116
1074247,10742.47,70
1074312,10743.12,99
1074380,10743.8,109
1074448,10744.48,84
1074517,10745.17,69
1074586,10745.86,92
1074658,10746.58,134
1074728,10747.28,73
1074800,10748.0,105
1074874,10748.74,82
1074945,10749.45,97
1075015,10750.15,78
1075084,10750.84,80
1075153,10751.53,117
1075220,10752.2,84
1075248,10752.48,55
1075288,10752.88,58
1075315,10753.15,52
1075357,10753.57,122
1075424,10754.24,116
1075451,10754.51,51
1075491,10754.91,84
1075557,10755.57,155
1075623,10756.23,141
1075650,10756.5,52
1075689,10756.89,113
1075716,10757.16,54
1075755,10757.55,120
1075782,10757.82,52
1075821,10758.21,118
1075887,10758.87,91
1075916,10759.16,60
1075953,10759.53,69
1075982,10759.82,50
1076020,10760.2,138
1076087,10760.87,141
1076114,10761.14,55
1076153,10761.53,125
1076219,10762.19,97
1076286,10762.86,138
1076353,10763.53,115
1076419,10764.19,124
1076485,10764.85,88
1076552,10765.52,140
1076618,10766.18,90
1076684,10766.84,139
1076750,10767.5,133
1076817,10768.17,150
1076884,10768.84,102
1076951,10769.51,66
1077018,10770.18,91
1077086,10770.86,128
1077154,10771.54,72
1077221,10772.21,102
1077289,10772.89,113
1077357,10773.57,99
1077425,10774.25,62
1077495,10774.95,97
1077566,10775.66,100
1077637,10776.37,68
1077707,10777.07,72
1077778,10777.78,118
1077848,10778.48,117
1077917,10779.17,84
1077985,10779.85,85
1078053,10780.53,96
1078120,10781.2,123
1078186,10781.86,89
1078252,10782.52,103
1078318,10783.18,120
1078384,10783.84,117
1078450,10784.5,86
1078516,10785.16,86
1078584,10785.84,126
1078653,10786.53,112
1078721,10787.21,78
1078747,10787.47,59
1078791,10787.91,73
1078864,10788.64,80
1078935,10789.35,92
1079003,10790.03,79
1079030,10790.3,57
1079071,10790.71,109
1079099,10790.99,54
1079138,10791.38,99
1079206,10792.06,154
1079274,10792.74,115
1079341,10793.41,91
1079407,10794.07,92
1079474,10794.74,100
1079540,10795.4,83
1079607,10796.07,111
1079673,10796.73,82
1079738,10797.38,120
1079803,10798.03,79
1079869,10798.69,120
1079934,10799.34,125
1079999,10799.99,81
1080065,10800.65,107
1080132,10801.32,105
1080198,10801.98,124
1080265,10802.65,138
1080332,10803.32,132
1080400,10804.0,138
1080604,10806.04,136
1080672,10806.72,144
1080740,10807.4,115
1080807,10808.07,107
1080875,10808.75,104
1080941,10809.41,117
1081008,10810.08,123
1081074,10810.74,111
1081141,10811.41,100
1081209,10812.09,114
1081279,10812.79,61
1081352,10813.52,98
1081426,10814.26,67
1081504,10815.04,114
1081580,10815.8,106
1081659,10816.59,125
1081737,10817.37,95
1081817,10818.17,124
1081894,10818.94,94
1081972,10819.72,127
1082046,10820.46,118
1082119,10821.19,82
1082192,10821.92,89
1082262,10822.62,70
1082331,10823.31,93
1082401,10824.01,123
1082468,10824.68,87
1082496,10824.96,57
1082536,10825.36,100
1082605,10826.05,133
1082673,10826.73,100
1082699,10826.99,57
1082741,10827.41,94
1082809,10828.09,147
1082878,10828.78,101
1082912,10829.12,61
1082923,10829.23,107
1082946,10829.46,173
1082973,10829.73,55
1083014,10830.14,128
1083022,10830.22,75
1083029,10830.29,120
1083035,10830.35,110
1083037,10830.37,97
1083047,10830.47,74
1083055,10830.55,59
1083060,10830.6,60
1083082,10830.82,143
1083149,10831.49,116
1083179,10831.79,56
1083208,10832.08,142
1083218,10832.18,183
1083229,10832.29,57
1083250,10832.5,79
1083264,10832.64,89
1083283,10832.83,128
1083286,10832.86,58
1083349,10833.49,60
1083415,10834.15,108
1083481,10834.81,133
1083547,10835.47,146
1083807,10838.07,82
1084253,10842.53,112
1084316,10843.16,111
1084378,10843.78,92
1084441,10844.41,111
1084504,10845.04,132
1084567,10845.67,136
1084629,10846.29,110
1084692,10846.92,179
1084881,10848.81,141
1084945,10849.45,98
1085009,10850.09,81
1085073,10850.73,124
1085138,10851.38,121
1085204,10852.04,128
1085270,10852.7,84
1085337,10853.37,102
1085405,10854.05,111
1085474,10854.74,73
1085544,10855.44,68
1085615,10856.15,82
1085685,10856.85,95
1085756,10857.56,91
1085826,10858.26,84
1085896,10858.96,63
1085966,10859.66,113
1086036,10860.36,61
1086104,10861.04,81
1086173,10861.73,112
1086240,10862.4,95
1086308,10863.08,116
1086374,10863.74,72
1086442,10864.42,104
1086510,10865.1,64
1086579,10865.79,99
1086658,10866.58,84
1086685,10866.85,55
1086732,10867.32,157
1086808,10868.08,164
1086885,10868.85,99
1086913,10869.13,57
1086960,10869.6,136
1087036,10870.36,157
1087111,10871.11,171
1087140,10871.4,57
1087184,10871.84,94
1087258,10872.58,96
1087332,10873.32,137
1087402,10874.02,95
1087544,10875.44,150
1087613,10876.13,104
1087681,10876.81,109
1087750,10877.5,151
1087818,10878.18,136
1087885,10878.85,69
1087952,10879.52,105
1088019,10880.19,108
1088085,10880.85,126
1088150,10881.5,113
1088217,10882.17,140
1088283,10882.83,148
1088350,10883.5,102
1088417,10884.17,118
1088485,10884.85,87
1088553,10885.53,136
1088621,10886.21,108
1088690,10886.9,130
1088759,10887.59,82
1088827,10888.27,123
1088895,10888.95,132
1088963,10889.63,80
1089030,10890.3,78
1089096,10890.96,129
1089162,10891.62,78
1089229,10892.29,126
1089295,10892.95,104
1089363,10893.63,105
1089431,10894.31,77
1089458,10894.58,52
1089498,10894.98,92
1089568,10895.68,120
1089642,10896.42,148
1089669,10896.69,52
1089790,10897.9,91
1089867,10898.67,74
1089895,10898.95,60
1089941,10899.41,83
1090020,10900.2,118
1090049,10900.49,53
1090095,10900.95,110
1090169,10901.69,118
1090243,10902.43,126
1090316,10903.16,131
1090338,10903.38,58
1090343,10903.43,71
1090348,10903.48,52
1090353,10903.53,66
1090363,10903.63,69
1090371,10903.71,64
1090381,10903.81,87
1090384,10903.84,107
1090401,10904.01,66
1090404,10904.04,84
1090411,10904.11,112
1090452,10904.52,131
1090480,10904.8,78
1090485,10904.85,61
1090487,10904.87,67
1090498,10904.98,58
1090519,10905.19,116
1090568,10905.68,91
1090585,10905.85,138
1090596,10905.96,54
1090600,10906.0,71
1090617,10906.17,80
1090624,10906.24,99
1090632,10906.32,87
1090640,10906.4,91
1090717,10907.17,137
1090745,10907.45,64
1090781,10907.81,133
1090810,10908.1,63
1090846,10908.46,89
1090873,10908.73,59
1090910,10909.1,151
1090938,10909.38,55
1090974,10909.74,174
1091039,10910.39,115
1091104,10911.04,162
1091171,10911.71,106
1091198,10911.98,62
1091238,10912.38,85
1091308,10913.08,144
1091377,10913.77,136
1091522,10915.22,132
1091595,10915.95,150
1091668,10916.68,138
1091741,10917.41,90
1091887,10918.87,112
1091958,10919.58,116
1092238,10922.38,163
1092261,10922.61,52
1092306,10923.06,96
1092374,10923.74,96
1092636,10926.36,196
1092700,10927.0,156
1092829,10928.29,139
1092894,10928.94,104
1092961,10929.61,117
1093028,10930.28,177
1093097,10930.97,169
1093167,10931.67,66
1093238,10932.38,122
1093312,10933.12,183
1093385,10933.85,131
1094086,10940.86,151
1094154,10941.54,83
1094223,10942.23,90
1094293,10942.93,128
1094510,10945.1,131
1094583,10945.83,118
1094655,10946.55,79
1094729,10947.29,57
1094804,10948.04,86
1094952,10949.52,142
1095025,10950.25,126
1095097,10950.97,124
1095242,10952.42,112
1095388,10953.88,152
1095462,10954.62,139
1095610,10956.1,78
1095684,10956.84,117
1095758,10957.58,113
1095906,10959.06,140
1095981,10959.81,108
1096056,10960.56,110
1096430,10964.3,135
1096657,10966.57,74
1096808,10968.08,123
1096884,10968.84,115
1097034,10970.34,123
1097109,10971.09,125
1097332,10973.32,131
1097406,10974.06,117
1097480,10974.8,68
1097552,10975.52,84
1097626,10976.26,114
1097700,10977.0,124
1097772,10977.72,67
1097845,10978.45,121
1097918,10979.18,120
1097989,10979.89,85
1098061,10980.61,161
1098233,10982.33,52
1098272,10982.72,80
1098301,10983.01,53
1098344,10983.44,135
1098414,10984.14,129
1098444,10984.44,43
1098484,10984.84,103
1098512,10985.12,47
1098555,10985.55,157
1098627,10986.27,87
1098700,10987.0,102
1098772,10987.72,131
1098846,10988.46,148
1098921,10989.21,135
1099070,10990.7,117
1099147,10991.47,141
1099223,10992.23,87
1099300,10993.0,98
1099451,10994.51,80
1099526,10995.26,134
1099601,10996.01,129
1099747,10997.47,89
1099819,10998.19,126
1099891,10998.91,87
1099962,10999.62,105
1100034,11000.34,129
1100105,11001.05,123
1100174,11001.74,71
1100245,11002.45,131
1100315,11003.15,72
1100386,11003.86,98
1100456,11004.56,86
1100527,11005.27,124
1100599,11005.99,79
1100672,11006.72,114
1100745,11007.45,94
1100818,11008.18,69
1100895,11008.95,123
1100969,11009.69,112
1101044,11010.44,114
1101123,11011.23,116
1101197,11011.97,93
1101271,11012.71,123
1101345,11013.45,150
1101416,11014.16,140
1101487,11014.87,96
1101588,11015.88,51
1101629,11016.29,93
1101699,11016.99,135
1101799,11017.99,43
1101840,11018.4,96
1101911,11019.11,124
1101983,11019.83,114
1102053,11020.53,133
1102196,11021.96,92
1102269,11022.69,111
1102341,11023.41,55
1102413,11024.13,78
1102487,11024.87,126
1102779,11027.79,128
1102852,11028.52,127
1102924,11029.24,112
1102997,11029.97,130
1103069,11030.69,74
1103287,11032.87,79
1103360,11033.6,108
1103580,11035.8,96
1103653,11036.53,129
1103800,11038.0,113
1103873,11038.73,89
1103945,11039.45,121
1104017,11040.17,118
1104089,11040.89,86
1104159,11041.59,120
1104229,11042.29,121
1104301,11043.01,98
1104373,11043.73,130
1104402,11044.02,44
1104444,11044.44,108
1104473,11044.73,46
1104516,11045.16,106
1104588,11045.88,62
1104618,11046.18,51
1104661,11046.61,111
1104691,11046.91,50
1104732,11047.32,48
1104762,11047.62,51
1104806,11048.06,88
1104835,11048.35,64
1104879,11048.79,91
1104907,11049.07,60
1104952,11049.52,43
1104981,11049.81,54
1105029,11050.29,137
1105059,11050.59,58
1105104,11051.04,145
1105178,11051.78,117
1105252,11052.52,147
1105279,11052.79,50
1105324,11053.24,135
1105351,11053.51,50
1105396,11053.96,126
1105428,11054.28,53
1105537,11055.37,115
1105565,11055.65,44
1105608,11056.08,153
1105708,11057.08,43
1105746,11057.46,106
1105816,11058.16,83
1105885,11058.85,136
1105954,11059.54,149
1106024,11060.24,141
1106238,11062.38,138
1106385,11063.85,76
1106461,11064.61,141
1106537,11065.37,143
1106766,11067.66,80
1106916,11069.16,100
1106991,11069.91,145
1107137,11071.37,93
1107210,11072.1,152
1107498,11074.98,130
1107571,11075.71,126
1107717,11077.17,130
1107790,11077.9,109
1107865,11078.65,99
1107939,11079.39,116
1108089,11080.89,132
1108164,11081.64,136
1108239,11082.39,79
1108314,11083.14,79
1108389,11083.89,100
1108464,11084.64,118
1108538,11085.38,125
1108612,11086.12,124
1108686,11086.86,84
1108759,11087.59,101
1108831,11088.31,108
1108904,11089.04,92
1108978,11089.78,117
1109050,11090.5,59
1109081,11090.81,45
1109122,11091.22,96
1109194,11091.94,116
1109266,11092.66,100
1109334,11093.34,84
1109404,11094.04,151
1109433,11094.33,58
1109473,11094.73,174
1109678,11096.78,143
1109707,11097.07,50
1109845,11098.45,45
1109885,11098.85,119
1109914,11099.14,51
1109955,11099.55,149
1110198,11101.98,47
1110467,11104.67,123
1110544,11105.44,146
1110698,11106.98,136
1110774,11107.74,116
1111382,11113.82,78
1111458,11114.58,110
1111533,11115.33,97
1112126,11121.26,132
1112200,11122.0,122
1112274,11122.74,128
1112349,11123.49,79
1112422,11124.22,124
1112496,11124.96,66
1112571,11125.71,103
1112645,11126.45,127
1112718,11127.18,112
1112792,11127.92,127
1112867,11128.67,80
1112942,11129.42,113
1113015,11130.15,112
1113044,11130.44,46
1113090,11130.9,134
1113119,11131.19,47
1113166,11131.66,94
1113243,11132.43,111
1113318,11133.18,78
1113394,11133.94,122
1113471,11134.71,94
1113500,11135.0,47
1113547,11135.47,118
1113622,11136.22,76
1113699,11136.99,115
1113775,11137.75,80
1113850,11138.5,99
1113925,11139.25,79
1114000,11140.0,88
1114075,11140.75,85
1114148,11141.48,110
1114222,11142.22,88
1114296,11142.96,113
1114368,11143.68,84
1114441,11144.41,67
1114514,11145.14,131
1114584,11145.84,124
1114725,11147.25,140
1114794,11147.94,131
1114864,11148.64,85
1114933,11149.33,139
1114963,11149.63,50
1115001,11150.01,81
1115031,11150.31,46
1115071,11150.71,149
1115169,11151.69,51
1115208,11152.08,147
1115345,11153.45,135
1115412,11154.12,130
1115549,11155.49,137
1115616,11156.16,113
1115685,11156.85,161
1115753,11157.53,117
1115822,11158.22,130
1115890,11158.9,96
1116029,11160.29,126
1116100,11161.0,132
1116170,11161.7,117
1116242,11162.42,145
1116314,11163.14,137
1116386,11163.86,144
1116458,11164.58,100
1116531,11165.31,125
1116603,11166.03,146
1116675,11166.75,118
1116746,11167.46,136
1116816,11168.16,116
1116887,11168.87,151
1116956,11169.56,65
1117027,11170.27,134
1117098,11170.98,92
1117166,11171.66,99
1117235,11172.35,107
1117304,11173.04,78
1117374,11173.74,150
1117442,11174.42,92
1117471,11174.71,45
1117512,11175.12,78
1117541,11175.41,46
1117583,11175.83,81
1117654,11176.54,63
1117798,11177.98,119
1117828,11178.28,56
1117869,11178.69,166
1117939,11179.39,91
1118010,11180.1,137
1118080,11180.8,132
1118149,11181.49,131
1118355,11183.55,100
1118559,11185.59,95
1118628,11186.28,153
1118697,11186.97,138
1118837,11188.37,135
1118980,11189.8,109
1119199,11191.99,88
1119498,11194.98,128
1120318,11203.18,122
1120462,11204.62,127
1120533,11205.33,107
1120606,11206.06,139
1120678,11206.78,130
1120750,11207.5,115
1120823,11208.23,120
1120897,11208.97,94
1120972,11209.72,95
1121046,11210.46,101
1121123,11211.23,134
1121198,11211.98,111
1121273,11212.73,105
1121349,11213.49,127
1121427,11214.27,97
1121502,11215.02,139
1121577,11215.77,164
1121652,11216.52,150
1121724,11217.24,108
1121796,11217.96,132
1121867,11218.67,114
1121938,11219.38,132
1122008,11220.08,77
1122077,11220.77,120
1122145,11221.45,81
1122214,11222.14,142
1122282,11222.82,103
1122418,11224.18,139
1122487,11224.87,145
1122556,11225.56,135
1122625,11226.25,79
1122696,11226.96,134
1122766,11227.66,97
1122837,11228.37,112
1122910,11229.1,132
1122983,11229.83,127
1123055,11230.55,68
1123131,11231.31,135
1123206,11232.06,113
1123356,11233.56,99
1123581,11235.81,111
1123729,11237.29,110
1123802,11238.02,106
1123873,11238.73,123
1123944,11239.44,136
1124014,11240.14,138
1124083,11240.83,115
1124220,11242.2,146
1124287,11242.87,77
1124356,11243.56,135
1124426,11244.26,110
1124497,11244.97,120
1124568,11245.68,86
1124641,11246.41,131
1124715,11247.15,97
1124787,11247.87,118
1124815,11248.15,56
1124859,11248.59,64
1124935,11249.35,116
1125009,11250.09,122
1125081,11250.81,60
1125154,11251.54,126
1125227,11252.27,113
1125298,11252.98,86
1125370,11253.7,167
1125469,11254.69,58
1125510,11255.1,117
1125578,11255.78,102
1125647,11256.47,127
1125716,11257.16,162
1125783,11257.83,121
1125850,11258.5,82
1125918,11259.18,138
1125985,11259.85,108
1126051,11260.51,100
1126118,11261.18,85
1126186,11261.86,155
1126394,11263.94,123
1126753,11267.53,119
1126823,11268.23,123
1127369,11273.69,95
1127433,11274.33,103
1127498,11274.98,79
1127562,11275.62,108
1127625,11276.25,145
1127688,11276.88,131
1127751,11277.51,64
1127813,11278.13,117
1127875,11278.75,89
1128352,11283.52,154
1128423,11284.23,153
1128462,11284.62,167
1128469,11284.69,81
1128494,11284.94,206
1128565,11285.65,157
1128620,11286.2,145
1128635,11286.35,314
1128665,11286.65,63
1128689,11286.89,99
1128692,11286.92,87
1128704,11287.04,187
1128735,11287.35,60
1128750,11287.5,61
1128760,11287.6,113
1128772,11287.72,151
1128783,11287.83,125
1128805,11288.05,216
1128808,11288.08,134
1128813,11288.13,57
1129123,11291.23,62
1129156,11291.56,101
1129217,11292.17,95
1129276,11292.76,87
1129336,11293.36,82
1129395,11293.95,102
1129453,11294.53,100
1129481,11294.81,76
1129512,11295.12,57
1129570,11295.7,104
1129628,11296.28,77
1129687,11296.87,70
1129748,11297.48,69
1129811,11298.11,105
1129876,11298.76,145
1129944,11299.44,100
1130016,11300.16,121
1130089,11300.89,120
1130161,11301.61,129
1130232,11302.32,134
1130303,11303.03,118
1130373,11303.73,138
1130443,11304.43,138
1130512,11305.12,106
1130581,11305.81,97
1130650,11306.5,120
1130718,11307.18,88
1130786,11307.86,126
1130853,11308.53,91
1130921,11309.21,111
1130988,11309.88,110
1131053,11310.53,99
1131118,11311.18,123
1131183,11311.83,103
1131247,11312.47,119
1131312,11313.12,105
1131378,11313.78,134
1131444,11314.44,81
1131512,11315.12,73
1131581,11315.81,111
1131651,11316.51,113
1131720,11317.2,73
1131790,11317.9,101
1131858,11318.58,106
1131926,11319.26,112
1131994,11319.94,77
1132062,11320.62,127
1132129,11321.29,124
1132196,11321.96,124
1132263,11322.63,112
1132329,11323.29,88
1132396,11323.96,116
1132462,11324.62,88
1132528,11325.28,87
1132594,11325.94,120
1132660,11326.6,114
1132726,11327.26,105
1132791,11327.91,92
1132856,11328.56,109
1132922,11329.22,99
1132987,11329.87,127
1133052,11330.52,121
1133116,11331.16,58
1133181,11331.81,112
1133246,11332.46,102
1133310,11333.1,73
1133375,11333.75,76
1133440,11334.4,112
1133505,11335.05,102
1133571,11335.71,101
1133637,11336.37,124
1133704,11337.04,84
1133770,11337.7,112
1133837,11338.37,91
1133904,11339.04,91
1133971,11339.71,90
1134038,11340.38,94
1134105,11341.05,88
1134172,11341.72,113
1134239,11342.39,112
1134305,11343.05,125
1134371,11343.71,114
1134437,11344.37,113
1134503,11345.03,109
1134569,11345.69,111
1134635,11346.35,121
1134701,11347.01,121
1134767,11347.67,119
1134833,11348.33,116
1134899,11348.99,88
1134964,11349.64,103
1135029,11350.29,69
1135094,11350.94,67
1135159,11351.59,66
1135226,11352.26,106
1135291,11352.91,89
1135358,11353.58,118
1135426,11354.26,99
1135493,11354.93,68
1135562,11355.62,58
1135632,11356.32,85
1135700,11357.0,120
1135768,11357.68,133
1135836,11358.36,140
1135904,11359.04,108
1135971,11359.71,113
1136038,11360.38,124
1136103,11361.03,75
1136168,11361.68,73
1136234,11362.34,90
1136298,11362.98,103
1136362,11363.62,109
1136426,11364.26,95
1136491,11364.91,90
1136555,11365.55,96
1136620,11366.2,88
1136686,11366.86,82
1136754,11367.54,91
1136820,11368.2,94
1136887,11368.87,92
1136956,11369.56,117
1137025,11370.25,102
1137094,11370.94,89
1137163,11371.63,104
1137234,11372.34,119
1137304,11373.04,116
1137374,11373.74,127
1137443,11374.43,96
1137513,11375.13,124
1137582,11375.82,101
1137650,11376.5,105
1137718,11377.18,115
1137786,11377.86,97
1137853,11378.53,122
1137920,11379.2,87
1137986,11379.86,120
1138052,11380.52,75
1138119,11381.19,110
1138186,11381.86,123
1138253,11382.53,107
1138321,11383.21,116
1138389,11383.89,124
1138457,11384.57,126
1138525,11385.25,116
1138593,11385.93,128
1138660,11386.6,84
1138728,11387.28,84
1138797,11387.97,80
1138864,11388.64,71
1138932,11389.32,111
1138998,11389.98,66
1139064,11390.64,56
1139132,11391.32,94
1139198,11391.98,107
